customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,AGE
1885,83148 Rowland Alley,2530,NSW,Australia,8,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11,37
1886,34 Arrowood Pass,2567,NSW,Australia,9,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18,41
1887,72 Mandrake Court,3183,VIC,Australia,9,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8,54
1888,9 Emmet Hill,2042,NSW,Australia,10,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1,18
1889,16984 Pankratz Park,2324,NSW,Australia,7,Dare,Scholtz,Male,98,1973-07-07,Quality Control Specialist,Retail,Affluent Customer,N,No,11,46
1890,9460 Laurel Crossing,4032,QLD,Australia,7,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7,47
1891,5786 Kinsman Point,2127,NSW,Australia,8,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19,30
1892,4 Fairfield Way,2487,NSW,Australia,10,Allyson,Pinsent,Female,48,1995-09-07,Marketing Manager,Retail,High Net Worth,N,Yes,2,24
1893,319 Michigan Way,4350,QLD,Australia,4,Gunar,Sleit,Male,25,1968-04-22,Administrative Officer,Retail,Mass Customer,N,No,5,52
1894,49 Fulton Park,3156,VIC,Australia,8,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17,44
1895,0 Corben Court,3121,VIC,Australia,11,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15,44
1896,8 Drewry Street,4655,QLD,Australia,5,Garald,Brasner,Male,13,1995-04-30,Project Manager,Manufacturing,High Net Worth,N,No,1,25
1897,48 Dawn Center,4132,QLD,Australia,3,Cosette,Callar,Female,58,1997-08-20,Product Engineer,Manufacturing,Mass Customer,N,Yes,1,22
1898,6244 Forest Point,4103,QLD,Australia,9,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12,40
1899,0306 Donald Court,3844,VIC,Australia,1,Lambert,Vardey,Male,29,1997-09-02,Developer III,Retail,Affluent Customer,N,Yes,4,22
1900,3762 Victoria Alley,4078,QLD,Australia,6,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19,39
1901,3 Manley Crossing,4074,QLD,Australia,6,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8,42
1902,36866 Summit Point,3750,VIC,Australia,9,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4,55
1903,9 Pearson Plaza,3177,VIC,Australia,7,Tucky,Pizzie,Male,8,1973-11-20,Project Manager,Financial Services,High Net Worth,N,Yes,4,46
1904,7450 Prairie Rose Drive,2868,NSW,Australia,1,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14,42
1905,83975 Rowland Place,2166,NSW,Australia,6,Corabelle,Muglestone,Female,21,1953-09-17,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15,66
1906,01 Weeping Birch Plaza,2640,NSW,Australia,4,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22,32
1907,738 Dixon Drive,2575,NSW,Australia,8,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18,45
1908,5766 Pearson Court,2227,NSW,Australia,8,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6,56
1909,9 Shelley Center,2170,NSW,Australia,7,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13,35
1910,07273 Sundown Trail,2358,NSW,Australia,2,Yovonnda,Warrior,Female,20,1959-07-13,Systems Administrator I,Property,High Net Worth,N,Yes,14,60
1911,2 Maryland Drive,4227,QLD,Australia,7,Hallsy,De Leek,Male,22,1980-06-08,Director of Sales,Manufacturing,Mass Customer,N,No,3,39
1912,3 Roth Place,2449,NSW,Australia,2,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7,27
1913,81856 Express Lane,2299,NSW,Australia,6,Tamiko,Fergie,Female,36,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17,46
1914,5 Porter Road,4014,QLD,Australia,6,Clyve,Sandwick,Male,72,1968-06-21,VP Product Management,Financial Services,Mass Customer,N,No,5,51
1915,59 Waywood Road,3163,VIC,Australia,8,Dusty,Tesimon,Female,40,1953-10-12,Social Worker,Health,Mass Customer,N,Yes,12,66
1916,6838 Anniversary Junction,2484,NSW,Australia,4,Redd,O'Crowley,Male,71,1995-03-05,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7,25
1917,90128 Caliangt Place,2484,NSW,Australia,4,Raquela,Schimpke,Female,7,1973-07-28,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8,46
1918,504 Mesta Lane,2261,NSW,Australia,8,Devin,Sandeson,U,83,1973-07-28,Staff Accountant II,IT,Affluent Customer,N,No,11,46
1919,9 Utah Road,4179,QLD,Australia,8,Bartie,Hartburn,Male,40,1960-12-23,VP Product Management,Argiculture,Mass Customer,N,Yes,19,59
1920,00213 Atwood Pass,2340,NSW,Australia,1,Rutter,Marlen,Male,29,1988-01-06,Sales Associate,Financial Services,Mass Customer,N,No,13,32
1921,7230 Montana Place,2777,NSW,Australia,9,Cybill,Wakes,Female,70,1982-12-03,Accountant III,Financial Services,Mass Customer,N,No,17,37
1922,51763 Carey Place,3056,VIC,Australia,7,Ailene,Tomkies,Female,7,1969-11-11,Speech Pathologist,Financial Services,High Net Worth,N,Yes,5,50
1923,4 Susan Center,3170,VIC,Australia,9,Immanuel,Farlamb,Male,52,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9,49
1924,745 Troy Avenue,2769,NSW,Australia,9,Eolande,Kauscher,Female,94,1965-12-01,VP Product Management,Health,Mass Customer,N,Yes,14,54
1925,6 Upham Place,4556,QLD,Australia,7,Amaleta,Dickens,Female,34,1982-01-28,VP Product Management,Health,Mass Customer,N,Yes,7,38
1926,34694 Sugar Place,4740,QLD,Australia,5,Stefano,Menhenitt,Male,72,1957-11-15,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10,62
1927,26876 Lyons Court,3166,VIC,Australia,10,Masha,Bibbie,Female,11,1975-07-15,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8,44
1928,8308 Linden Place,2570,NSW,Australia,9,Sully,Dorling,Male,2,1977-09-24,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,42
1929,32708 Bluestem Alley,3976,VIC,Australia,7,Elka,Crossgrove,Female,79,1986-10-12,Food Chemist,Health,Affluent Customer,N,No,20,33
1930,3542 Arkansas Place,3380,VIC,Australia,1,Ambrose,Bleasby,Male,27,1996-06-14,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,23
1931,642 Anderson Circle,4132,QLD,Australia,5,Boris,Syres,Male,85,1973-11-06,Senior Developer,Health,Affluent Customer,N,No,6,46
1932,8318 Continental Alley,3175,VIC,Australia,7,Sybila,Enefer,Female,98,1977-01-03,Librarian,Entertainment,Affluent Customer,N,Yes,3,43
1933,7202 Prairieview Court,2221,NSW,Australia,11,Ephraim,Fulep,Male,72,1980-09-10,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18,39
1934,64610 Sachtjen Center,2575,NSW,Australia,10,Bryant,Tordiffe,Male,70,1963-01-17,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,14,57
1935,53 Muir Terrace,2170,NSW,Australia,8,Galvan,Tordiffe,Male,72,1974-11-13,Senior Sales Associate,Manufacturing,Mass Customer,N,No,9,45
1936,710 Schiller Plaza,3338,VIC,Australia,1,Gisella,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,N,Yes,12,55
1937,698 Old Gate Lane,2619,NSW,Australia,3,Renaud,Gahagan,Male,69,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19,46
1938,4 Golden Leaf Road,4670,QLD,Australia,2,Austin,Toopin,U,47,1974-01-08,Automation Specialist IV,IT,Mass Customer,N,Yes,11,46
1939,1979 Arapahoe Trail,4701,QLD,Australia,3,Pierce,Cheke,Male,81,1992-05-03,Safety Technician I,IT,Mass Customer,N,Yes,8,28
1940,1 Vernon Terrace,4226,QLD,Australia,6,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8,43
1941,79862 Darwin Crossing,4215,QLD,Australia,8,Dmitri,Eleshenar,Male,83,1992-05-23,Librarian,Entertainment,Mass Customer,N,No,2,27
1942,184 Hoepker Way,2197,NSW,Australia,9,Abe,Townby,Male,0,1987-01-08,Programmer Analyst II,Financial Services,High Net Worth,N,No,19,33
1943,40 New Castle Avenue,2043,NSW,Australia,11,Armstrong,Style,Male,35,1985-10-03,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13,34
1944,9525 Johnson Place,3190,VIC,Australia,8,Gregory,Balchin,Male,73,1980-07-30,Programmer III,Argiculture,High Net Worth,N,Yes,8,39
1945,8 Pearson Trail,2166,NSW,Australia,9,Griffin,Gisbourn,Male,88,1978-07-10,Software Test Engineer II,Argiculture,High Net Worth,N,Yes,9,41
1946,53 Dakota Court,2027,NSW,Australia,9,Brannon,Gladman,Male,37,1959-01-04,Systems Administrator III,Argiculture,Mass Customer,N,No,8,61
1947,4262 Melvin Avenue,2759,NSW,Australia,8,Gretta,Patrone,Female,66,1963-12-11,Geologist II,Telecommunications,Affluent Customer,N,Yes,18,56
1948,4415 Dwight Center,2528,NSW,Australia,7,Elizabeth,Applewhaite,Female,30,1964-06-08,Geologist II,Entertainment,Mass Customer,N,No,11,55
1949,1197 Carey Junction,2280,NSW,Australia,7,Onida,Cockshot,Female,9,1954-05-10,Legal Assistant,Manufacturing,Mass Customer,N,No,7,66
1950,227 Havey Trail,2795,NSW,Australia,6,Berne,Fulkes,Male,27,1963-10-07,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19,56
1951,2 Manufacturers Parkway,3199,VIC,Australia,6,Rockie,MacCosty,Male,93,2000-06-07,Health Coach II,Manufacturing,Mass Customer,N,Yes,2,19
1952,9175 Stephen Drive,4035,QLD,Australia,8,Patrica,Donativo,Female,35,1974-01-29,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9,46
1953,299 Pine View Parkway,3121,VIC,Australia,12,Luisa,McGlue,Female,23,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12,41
1954,71 Orin Crossing,2155,NSW,Australia,9,Greg,Iacovo,Male,88,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,No,5,52
1955,134 Knutson Street,2281,NSW,Australia,9,Thornton,Vereker,Male,18,1980-11-22,Environmental Specialist,Manufacturing,Mass Customer,N,No,11,39
1956,37 Mockingbird Street,4017,QLD,Australia,3,Omero,Murra,Male,36,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3,25
1957,00969 Gale Way,3108,VIC,Australia,10,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4,42
1958,05665 Dottie Circle,2085,NSW,Australia,11,Janina,Keme,Female,62,1985-09-01,Professor,Property,Mass Customer,N,No,22,34
1959,83 Wayridge Circle,4152,QLD,Australia,9,Arlen,Klossek,Male,3,1978-09-18,Director of Sales,Health,Mass Customer,N,Yes,16,41
1960,8 Carioca Terrace,4007,QLD,Australia,8,Falkner,Jochens,Male,86,1978-07-03,Software Engineer II,Health,Mass Customer,N,Yes,10,41
1961,5 Kenwood Road,2075,NSW,Australia,11,Licha,Lyes,Female,10,1960-11-22,Physical Therapy Assistant,Health,Mass Customer,N,Yes,15,59
1962,29 Hansons Crossing,2318,NSW,Australia,4,Paddie,Grunder,Male,13,1977-11-01,Sales Representative,Retail,Mass Customer,N,Yes,22,42
1963,493 Buell Point,4500,QLD,Australia,8,Syman,Trimnell,Male,81,1998-03-18,Biostatistician I,Argiculture,Mass Customer,N,Yes,4,22
1964,7 Del Mar Crossing,4680,QLD,Australia,7,Cara,Campbell-Dunlop,Female,60,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9,55
1965,7 Elgar Plaza,2250,NSW,Australia,9,Bendicty,Powrie,Male,81,1973-12-14,Web Designer III,Retail,Mass Customer,N,Yes,3,46
1966,425 Marquette Way,2116,NSW,Australia,10,Moshe,Nicholl,Male,75,1993-10-31,Web Designer III,Financial Services,High Net Worth,N,No,3,26
1967,67104 Bunting Crossing,2043,NSW,Australia,9,Nomi,Nicholl,Female,88,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,17,34
1968,243 Raven Drive,4815,QLD,Australia,3,Frederica,Hughman,Female,31,1994-06-12,Librarian,Entertainment,Mass Customer,N,No,1,25
1969,248 School Park,3156,VIC,Australia,8,Dimitry,Kunkler,Male,54,1961-07-06,Teacher,IT,Mass Customer,N,Yes,19,58
1970,5 Onsgard Plaza,3134,VIC,Australia,10,Carl,Eyre,Male,51,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7,37
1971,38 Havey Place,3049,VIC,Australia,5,Mariel,Dyke,Female,49,1998-02-10,Desktop Support Technician,Manufacturing,Mass Customer,N,Yes,4,22
1972,38 Armistice Alley,2018,NSW,Australia,8,Obed,Pauler,Male,12,1989-07-14,Desktop Support Technician,IT,Mass Customer,N,Yes,2,30
1973,34953 Oak Circle,2153,NSW,Australia,10,Fanni,Liffe,Female,52,1980-01-11,Media Manager IV,Financial Services,High Net Worth,N,No,5,40
1974,18 Express Street,2165,NSW,Australia,9,Aharon,Moller,Male,67,1958-06-15,Administrative Officer,Financial Services,Mass Customer,N,Yes,15,61
1975,04046 Summit Avenue,4217,QLD,Australia,9,Tommie,Midden,Female,39,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4,54
1976,986 Hollow Ridge Crossing,3821,VIC,Australia,7,Letitia,Coan,Female,84,1975-08-16,Product Engineer,Manufacturing,Mass Customer,N,No,11,44
1977,4622 Dixon Junction,2048,NSW,Australia,8,Myrtia,Paschke,Female,28,1977-10-04,Product Engineer,Manufacturing,Mass Customer,N,Yes,5,42
1978,3563 Darwin Avenue,3095,VIC,Australia,9,Marge,Skerm,Female,53,1955-01-06,Dental Hygienist,Health,Mass Customer,N,No,16,65
1979,38759 Butterfield Avenue,4305,QLD,Australia,2,Ephrem,Cariss,Male,98,1960-05-15,Statistician III,Manufacturing,Mass Customer,N,Yes,11,60
1980,67125 Melody Place,2747,NSW,Australia,8,Kenneth,Viall,Male,97,1992-06-20,Food Chemist,Health,High Net Worth,N,Yes,7,27
1981,31 Northwestern Court,2206,NSW,Australia,10,Calv,Zelland,Male,62,1986-01-30,Sales Associate,Health,Affluent Customer,N,No,12,34
1982,8 Farwell Parkway,2428,NSW,Australia,2,Julee,Hallewell,Female,80,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16,52
1983,19 Barby Parkway,4127,QLD,Australia,4,Kimberlee,Soonhouse,Female,6,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18,57
1984,681 School Avenue,2077,NSW,Australia,10,Hewett,Alessandretti,Male,70,1999-06-01,Information Systems Manager,Health,Mass Customer,N,Yes,1,20
1985,27 Dawn Lane,2233,NSW,Australia,10,Chrysler,Longstaffe,Female,1,1978-12-02,Computer Systems Analyst I,Health,Mass Customer,N,Yes,16,41
1986,366 International Way,2170,NSW,Australia,8,Melania,Ruske,Female,53,1981-12-30,Computer Systems Analyst I,Retail,Mass Customer,N,No,16,38
1987,427 Rockefeller Drive,2093,NSW,Australia,12,Jacobo,Rosenblum,Male,56,1956-06-08,Research Associate,Health,Affluent Customer,N,No,8,63
1988,5176 Division Hill,3216,VIC,Australia,5,Kelwin,Goldsmith,Male,27,1957-04-15,Recruiting Manager,Property,Mass Customer,N,No,8,63
1989,1 Raven Place,2160,NSW,Australia,6,Emalee,Guitel,Female,46,1973-07-21,Graphic Designer,Property,High Net Worth,N,Yes,17,46
1990,29 Delaware Pass,2567,NSW,Australia,8,Mira,Askham,U,9,1973-07-21,Senior Financial Analyst,Financial Services,High Net Worth,N,No,11,46
1991,42554 Burrows Court,2117,NSW,Australia,10,Tobe,Godrich,Male,35,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8,26
1992,726 Warrior Center,2077,NSW,Australia,10,Shanta,Attrill,Female,28,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,Yes,3,24
1993,500 Victoria Plaza,2147,NSW,Australia,9,Agustin,Isworth,Male,82,1980-07-27,Accounting Assistant II,Manufacturing,High Net Worth,N,Yes,3,39
1994,35 Debra Way,3201,VIC,Australia,6,Gray,McLorinan,Female,71,1986-04-25,Accounting Assistant II,Manufacturing,High Net Worth,N,No,11,34
1995,62965 Morningstar Junction,4109,QLD,Australia,9,Mabel,Sallter,Female,6,1969-03-26,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,11,51
1996,6698 Melody Crossing,4556,QLD,Australia,8,Filmer,Furby,Male,4,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4,34
1997,05919 Morning Parkway,2034,NSW,Australia,11,Tedmund,Simonsson,Male,57,1996-09-27,Structural Engineer,Manufacturing,Mass Customer,N,No,5,23
1998,6 Rockefeller Pass,3075,VIC,Australia,7,Hamil,Britch,Male,13,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,N,No,21,45
1999,7875 Fieldstone Pass,4216,QLD,Australia,10,Raquel,Bamlett,Female,6,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7,57
2000,59170 Westridge Junction,2147,NSW,Australia,8,Kain,Rene,U,68,1962-08-16,Assistant Professor,IT,High Net Worth,N,Yes,11,57
2001,3 Bonner Point,2800,NSW,Australia,4,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3,42
2002,113 Lien Place,2560,NSW,Australia,6,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12,48
2003,064 Fallview Terrace,4500,QLD,Australia,7,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8,57
2004,32 Sutteridge Trail,2470,NSW,Australia,1,Brandy,Showering,Male,16,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,56
2005,3984 Clove Street,3192,VIC,Australia,10,Marina,McElwee,Female,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,No,17,41
2006,4 Rowland Plaza,2324,NSW,Australia,4,Hyacinthia,Tuley,Female,33,1999-10-04,Senior Developer,Property,High Net Worth,N,Yes,2,20
2007,5157 Maple Wood Circle,2537,NSW,Australia,8,Gail,Scarrisbrick,Male,8,1970-04-13,Programmer I,Manufacturing,Mass Customer,N,Yes,15,50
2008,559 Blackbird Street,4580,QLD,Australia,2,Jamill,Cudd,Male,77,1993-07-27,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3,26
2009,6466 Troy Street,2763,NSW,Australia,8,Neilla,Castrillo,Female,19,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19,60
2010,7135 Ruskin Avenue,2563,NSW,Australia,11,Duff,Guyer,Male,88,1974-01-31,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7,46
2011,5 Loftsgordon Avenue,2068,NSW,Australia,12,Guthrie,MacAne,Male,68,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12,42
2012,33 Del Mar Junction,2264,NSW,Australia,8,Maisey,Lavell,Female,55,1972-09-07,Health Coach I,Health,High Net Worth,N,No,4,47
2013,06069 Hayes Road,2099,NSW,Australia,8,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19,24
2014,828 Waubesa Pass,2234,NSW,Australia,10,Sandye,Avraam,Female,49,1990-05-25,Associate Professor,Manufacturing,Mass Customer,N,Yes,8,29
2015,1 Bobwhite Circle,2230,NSW,Australia,9,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7,46
2016,3 Memorial Junction,2126,NSW,Australia,11,Laraine,Merioth,Female,89,1998-11-19,Executive Secretary,Retail,Affluent Customer,N,Yes,1,21
2017,644 Mcbride Street,2086,NSW,Australia,11,Ezri,Sadry,Male,67,1995-02-11,Programmer II,Financial Services,Affluent Customer,N,Yes,6,25
2018,23700 Dennis Way,2075,NSW,Australia,11,Richie,Matts,Male,80,1963-01-30,Senior Developer,Financial Services,Affluent Customer,N,No,12,57
2019,5795 Comanche Circle,4825,QLD,Australia,2,Neda,Perkis,Female,48,1953-09-13,VP Marketing,Entertainment,High Net Worth,N,No,17,66
2020,31 Scofield Trail,3020,VIC,Australia,8,Portia,Proudlock,Female,50,1971-05-06,Biostatistician IV,Property,Affluent Customer,N,Yes,14,49
2021,218 Elka Point,2176,NSW,Australia,10,Ulrica,Abelwhite,U,31,1971-05-06,Software Test Engineer I,IT,High Net Worth,N,Yes,11,49
2022,5468 Moose Lane,2445,NSW,Australia,7,Mortimer,Iremonger,Male,79,1982-07-03,Software Test Engineer I,IT,Affluent Customer,N,No,7,37
2023,174 Calypso Crossing,2770,NSW,Australia,7,Marco,Denziloe,Male,15,1971-01-11,Associate Professor,IT,High Net Worth,N,No,10,49
2024,53358 David Circle,4306,QLD,Australia,3,Elinor,Biggerstaff,Female,69,2000-07-14,VP Sales,IT,Mass Customer,N,Yes,2,19
2025,0 3rd Road,4060,QLD,Australia,9,Agosto,Thon,Male,59,1982-04-15,VP Quality Control,IT,Mass Customer,N,Yes,3,38
2026,9 Melvin Drive,2144,NSW,Australia,7,Anabelle,Rogerson,Female,62,1987-09-18,Structural Engineer,Property,Mass Customer,N,Yes,7,32
2027,9670 4th Point,2065,NSW,Australia,10,Whitney,Dahle,Male,89,1964-09-02,VP Product Management,Property,High Net Worth,N,No,10,55
2028,2228 Steensland Terrace,2148,NSW,Australia,8,Cathy,Parmley,Female,25,1976-12-10,Director of Sales,Retail,Affluent Customer,N,Yes,18,43
2029,2 Thierer Place,4053,QLD,Australia,8,Charlie,Hastilow,Male,10,1992-03-10,Nurse,Manufacturing,Mass Customer,N,No,7,28
2030,23 Huxley Road,3064,VIC,Australia,7,Xymenes,Sprull,Male,3,1961-01-09,Administrative Officer,Property,High Net Worth,N,No,15,59
2031,34 3rd Place,3030,VIC,Australia,8,Philbert,Albone,Male,99,1987-01-21,Geologist III,Property,Mass Customer,N,No,12,33
2032,63 Golf Crossing,2217,NSW,Australia,8,Theodore,Chicchelli,Male,98,1983-09-09,Quality Control Specialist,Property,Mass Customer,N,Yes,9,36
2033,1 Sloan Avenue,2176,NSW,Australia,10,Mar,Philippon,Male,36,1971-08-31,Dental Hygienist,Health,High Net Worth,N,No,10,48
2034,056 Pierstorff Alley,2040,NSW,Australia,11,June,Haslam,Female,87,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,46
2035,177 Anniversary Parkway,2428,NSW,Australia,7,Kylie,Terese,Male,40,1979-06-01,Senior Developer,Health,Mass Customer,N,No,19,40
2036,18 Karstens Drive,2233,NSW,Australia,10,Alix,Gilliland,Female,11,1977-04-29,Senior Developer,Health,Mass Customer,N,No,17,43
2037,6950 Morrow Street,2326,NSW,Australia,3,Irwin,Ryall,Male,19,1989-01-04,VP Marketing,IT,Mass Customer,N,No,6,31
